User ID,Age,Course,Topic,Difficulty Level,Video Time (mins),Article Time (mins),Hands-on Time (mins),Quiz Time (mins),Quiz Score (%),Progress (%),Attempts,Detected Learning Style (VARK),Recommended Learning Style
1475,23,Python,Regression,Medium,29,44,48,15,30,2,3,Kinesthetic,More Hands-On Exercises
1476,25,Python,OOP,Medium,21,12,30,25,93,25,4,Kinesthetic,More Hands-On Exercises
1477,19,Machine Learning,OOP,Hard,42,20,45,9,91,72,2,Kinesthetic,More Hands-On Exercises
1478,19,Data Science,Sorting Algorithms,Hard,20,4,45,29,1,10,4,Kinesthetic,More Hands-On Exercises
1479,24,Data Science,OOP,Hard,19,28,37,17,71,52,5,Kinesthetic,More Hands-On Exercises
1480,24,Machine Learning,OOP,Easy,57,21,45,17,96,19,3,Visual,More Videos
1481,19,Java,Loops,Medium,41,49,56,16,9,65,3,Kinesthetic,More Hands-On Exercises
1482,21,C++,Regression,Hard,27,2,27,28,85,69,1,Visual,More Videos
1483,20,Data Science,OOP,Easy,34,29,48,13,21,67,2,Kinesthetic,More Hands-On Exercises
1484,24,Machine Learning,Sorting Algorithms,Easy,60,2,43,15,63,41,1,Visual,More Videos
1485,25,Python,Regression,Medium,2,3,10,15,73,26,5,Kinesthetic,More Hands-On Exercises
1486,22,Machine Learning,Data Visualization,Medium,22,56,9,5,34,65,2,Reading/Writing,More Articles
1487,21,C++,OOP,Medium,41,11,1,18,12,61,2,Visual,More Videos
1488,24,Java,Loops,Medium,51,21,0,29,46,63,2,Visual,More Videos
1489,18,C++,OOP,Easy,13,22,41,30,77,81,3,Kinesthetic,More Hands-On Exercises
1490,25,Python,Regression,Easy,60,6,48,23,20,5,3,Visual,More Videos
1491,20,C++,Loops,Easy,5,27,27,9,42,27,1,Reading/Writing,More Articles
1492,21,C++,Data Visualization,Medium,41,26,35,11,92,76,1,Visual,More Videos
1493,22,Java,Sorting Algorithms,Easy,45,11,18,17,36,88,1,Visual,More Videos
1494,23,Data Science,Regression,Medium,19,41,8,28,73,82,5,Reading/Writing,More Articles
1495,23,Data Science,Sorting Algorithms,Medium,3,15,25,14,46,32,2,Kinesthetic,More Hands-On Exercises
1496,24,C++,Sorting Algorithms,Easy,36,53,49,12,88,58,2,Reading/Writing,More Articles
1497,21,Data Science,Sorting Algorithms,Hard,36,18,10,28,23,47,3,Visual,More Videos
1498,19,Python,OOP,Hard,23,42,9,18,5,65,2,Reading/Writing,More Articles
1499,23,C++,Regression,Medium,17,30,16,13,66,40,5,Reading/Writing,More Articles
1500,23,Data Science,OOP,Medium,51,6,1,23,75,31,1,Visual,More Videos
1501,22,Java,Data Visualization,Medium,59,41,47,26,71,8,1,Visual,More Videos
1502,23,C++,OOP,Medium,3,41,55,12,13,6,3,Kinesthetic,More Hands-On Exercises
1503,19,Python,Regression,Easy,53,11,56,29,50,7,4,Kinesthetic,More Hands-On Exercises
1504,18,Data Science,Data Visualization,Easy,47,57,38,15,43,82,4,Reading/Writing,More Articles
1505,22,Java,Loops,Medium,19,41,25,13,1,28,4,Reading/Writing,More Articles
1506,20,C++,Loops,Hard,1,30,10,22,34,43,5,Reading/Writing,More Articles
1507,21,Python,Regression,Easy,19,51,11,20,35,66,4,Reading/Writing,More Articles
1508,21,Data Science,Regression,Easy,5,37,40,9,76,45,2,Kinesthetic,More Hands-On Exercises
1509,19,C++,OOP,Medium,42,13,20,21,41,32,1,Visual,More Videos
1510,25,Python,Regression,Easy,32,56,36,17,34,2,5,Reading/Writing,More Articles
1511,18,C++,OOP,Easy,15,59,13,20,12,61,5,Reading/Writing,More Articles
1512,23,C++,Sorting Algorithms,Hard,45,58,32,25,79,84,1,Reading/Writing,More Articles
1513,25,Java,Data Visualization,Easy,31,45,19,11,80,85,4,Reading/Writing,More Articles
1514,23,Python,Sorting Algorithms,Medium,57,33,19,23,84,65,1,Visual,More Videos
1515,20,Java,OOP,Medium,48,38,26,8,68,56,3,Visual,More Videos
1516,24,Machine Learning,OOP,Medium,7,43,53,9,72,53,2,Kinesthetic,More Hands-On Exercises
1517,21,Data Science,Sorting Algorithms,Hard,45,33,4,12,12,9,5,Visual,More Videos
1518,21,Data Science,OOP,Hard,17,21,5,5,87,76,2,Reading/Writing,More Articles
1519,18,C++,Regression,Easy,15,50,39,5,97,19,3,Reading/Writing,More Articles
1520,20,Python,Regression,Medium,2,4,14,20,85,95,4,Kinesthetic,More Hands-On Exercises
1521,24,Machine Learning,Regression,Medium,0,53,0,24,46,95,1,Reading/Writing,More Articles
1522,20,C++,Regression,Hard,19,15,53,20,68,69,1,Kinesthetic,More Hands-On Exercises
1523,24,Data Science,Regression,Easy,32,22,20,13,4,46,3,Visual,More Videos
1524,24,C++,Sorting Algorithms,Hard,6,15,36,11,52,96,3,Kinesthetic,More Hands-On Exercises
1525,21,C++,Data Visualization,Medium,45,8,43,7,81,82,1,Visual,More Videos
1526,18,C++,Regression,Hard,7,27,27,17,70,90,5,Reading/Writing,More Articles
1527,18,Python,Loops,Hard,32,28,14,30,53,2,2,Visual,More Videos
1528,21,C++,Loops,Hard,38,48,18,29,45,76,2,Reading/Writing,More Articles
1529,24,Java,Sorting Algorithms,Hard,37,21,28,25,51,26,2,Visual,More Videos
1530,18,Java,Regression,Medium,24,54,8,10,2,84,2,Reading/Writing,More Articles
1531,20,Python,Sorting Algorithms,Easy,53,41,58,16,55,58,4,Kinesthetic,More Hands-On Exercises
1532,25,C++,Regression,Easy,28,0,7,14,29,65,1,Visual,More Videos
1533,23,Java,Regression,Easy,7,33,2,6,37,73,1,Reading/Writing,More Articles
1534,24,Machine Learning,Data Visualization,Medium,53,39,56,23,25,27,4,Kinesthetic,More Hands-On Exercises
1535,23,C++,Loops,Medium,49,52,29,29,75,46,2,Reading/Writing,More Articles
1536,22,Java,Regression,Easy,11,50,31,6,8,51,3,Reading/Writing,More Articles
1537,22,Data Science,Sorting Algorithms,Easy,18,30,39,25,78,44,4,Kinesthetic,More Hands-On Exercises
1538,21,Machine Learning,Sorting Algorithms,Medium,48,49,39,20,25,94,3,Reading/Writing,More Articles
1539,18,C++,Regression,Medium,17,22,8,22,50,48,1,Reading/Writing,More Articles
1540,25,C++,OOP,Medium,45,41,6,19,36,94,2,Visual,More Videos
1541,22,Machine Learning,OOP,Medium,11,57,29,26,43,77,1,Reading/Writing,More Articles
1542,20,Java,Data Visualization,Hard,1,2,0,15,15,77,4,Reading/Writing,More Articles
1543,19,Python,Regression,Hard,36,33,33,21,99,12,5,Visual,More Videos
1544,22,Java,Data Visualization,Easy,34,46,17,21,13,66,1,Reading/Writing,More Articles
1545,20,Machine Learning,Data Visualization,Medium,5,10,38,8,42,56,3,Kinesthetic,More Hands-On Exercises
1546,19,C++,OOP,Easy,17,54,8,11,39,36,1,Reading/Writing,More Articles
1547,19,Java,OOP,Easy,47,46,40,10,35,66,2,Visual,More Videos
1548,18,Data Science,OOP,Hard,46,23,58,5,69,89,5,Kinesthetic,More Hands-On Exercises
1549,22,C++,OOP,Hard,23,20,40,24,59,60,5,Kinesthetic,More Hands-On Exercises
1550,18,Java,Regression,Hard,29,45,3,20,8,3,2,Reading/Writing,More Articles
1551,22,Python,Regression,Easy,31,60,22,19,82,41,1,Reading/Writing,More Articles
1552,20,Machine Learning,Sorting Algorithms,Easy,32,31,60,6,59,85,1,Kinesthetic,More Hands-On Exercises
1553,25,Machine Learning,Sorting Algorithms,Medium,39,27,46,13,11,15,2,Kinesthetic,More Hands-On Exercises
1554,21,C++,Sorting Algorithms,Medium,5,42,45,13,37,84,1,Kinesthetic,More Hands-On Exercises
1555,21,Machine Learning,Sorting Algorithms,Hard,10,51,5,27,71,17,4,Reading/Writing,More Articles
1556,18,C++,Data Visualization,Medium,37,58,57,6,64,9,2,Reading/Writing,More Articles
1557,19,Java,Data Visualization,Medium,4,39,36,29,60,73,2,Reading/Writing,More Articles
1558,18,Python,Regression,Hard,10,48,17,16,49,51,2,Reading/Writing,More Articles
1559,25,Machine Learning,Loops,Hard,60,20,43,11,45,43,5,Visual,More Videos
1560,24,Java,Data Visualization,Hard,2,43,1,6,24,36,2,Reading/Writing,More Articles
1561,25,Data Science,Regression,Easy,36,20,5,16,11,97,3,Visual,More Videos
1562,20,Java,Data Visualization,Hard,30,60,52,12,89,54,3,Reading/Writing,More Articles
1563,19,Python,Data Visualization,Easy,18,54,11,18,46,87,3,Reading/Writing,More Articles
1564,18,Data Science,Loops,Easy,6,19,8,24,74,5,1,Reading/Writing,More Articles
1565,25,Python,Data Visualization,Easy,12,33,8,18,50,71,1,Reading/Writing,More Articles
1566,25,Machine Learning,Regression,Medium,57,50,35,21,13,84,5,Visual,More Videos
1567,23,Data Science,OOP,Hard,6,22,6,17,36,19,1,Reading/Writing,More Articles
1568,21,Data Science,Data Visualization,Easy,40,19,23,6,7,96,5,Visual,More Videos
1569,22,Machine Learning,Loops,Medium,38,59,53,22,32,22,2,Reading/Writing,More Articles
1570,22,C++,Regression,Hard,7,40,29,8,10,39,1,Reading/Writing,More Articles
1571,18,Data Science,OOP,Easy,38,12,47,11,58,17,1,Kinesthetic,More Hands-On Exercises
1572,22,C++,Sorting Algorithms,Easy,1,0,60,10,67,56,3,Kinesthetic,More Hands-On Exercises
1573,21,Data Science,Sorting Algorithms,Medium,36,9,31,12,91,5,1,Visual,More Videos
1574,22,Java,OOP,Hard,34,20,36,11,53,46,5,Kinesthetic,More Hands-On Exercises
1575,21,Data Science,Regression,Medium,55,5,6,29,92,59,1,Visual,More Videos
1576,21,Java,Loops,Easy,6,6,38,17,31,43,5,Kinesthetic,More Hands-On Exercises
1577,19,C++,OOP,Hard,34,14,30,15,7,93,2,Visual,More Videos
1578,24,Java,Loops,Medium,56,49,14,27,73,30,4,Visual,More Videos
1579,23,Java,Regression,Easy,25,18,25,14,46,76,4,Visual,More Videos
1580,18,Machine Learning,Sorting Algorithms,Medium,31,28,50,29,89,40,1,Kinesthetic,More Hands-On Exercises
1581,21,C++,Sorting Algorithms,Medium,1,46,8,11,82,88,3,Reading/Writing,More Articles
1582,22,Java,OOP,Medium,9,8,46,6,49,28,1,Kinesthetic,More Hands-On Exercises
1583,22,Java,Regression,Hard,36,43,57,18,81,55,3,Kinesthetic,More Hands-On Exercises
1584,20,Java,OOP,Hard,56,1,53,13,21,40,3,Visual,More Videos
1585,19,Data Science,Loops,Medium,38,14,19,14,40,83,4,Visual,More Videos
1586,21,Data Science,Regression,Medium,26,56,42,30,72,70,5,Reading/Writing,More Articles
1587,19,Python,Regression,Hard,38,29,25,24,34,39,1,Visual,More Videos
1588,23,Python,OOP,Hard,23,39,37,22,5,59,2,Reading/Writing,More Articles
1589,23,Data Science,Data Visualization,Medium,15,5,33,27,98,2,2,Kinesthetic,More Hands-On Exercises
1590,20,Machine Learning,Loops,Easy,11,22,46,7,33,67,2,Kinesthetic,More Hands-On Exercises
1591,18,Machine Learning,Data Visualization,Hard,48,54,58,22,46,28,1,Kinesthetic,More Hands-On Exercises
1592,25,Java,Sorting Algorithms,Easy,51,23,31,11,80,49,1,Visual,More Videos
1593,24,Java,Regression,Hard,27,9,34,20,67,95,5,Kinesthetic,More Hands-On Exercises
1594,18,Java,Loops,Easy,23,34,24,9,41,15,5,Reading/Writing,More Articles
1595,20,Python,Sorting Algorithms,Hard,32,37,41,16,68,81,2,Kinesthetic,More Hands-On Exercises
1596,21,Machine Learning,Sorting Algorithms,Easy,30,4,48,18,61,20,3,Kinesthetic,More Hands-On Exercises
1597,23,Machine Learning,OOP,Hard,32,36,30,14,75,22,2,Reading/Writing,More Articles
1598,20,Data Science,Regression,Hard,4,27,8,18,35,12,5,Reading/Writing,More Articles
1599,22,Java,Regression,Medium,56,58,3,28,63,87,2,Reading/Writing,More Articles
1600,19,C++,Sorting Algorithms,Hard,10,44,26,28,36,22,2,Reading/Writing,More Articles
1601,25,Data Science,Loops,Medium,51,54,39,6,50,80,1,Reading/Writing,More Articles
1602,22,Machine Learning,Regression,Easy,19,55,31,15,63,48,2,Reading/Writing,More Articles
1603,25,C++,Sorting Algorithms,Easy,24,0,22,8,19,79,2,Visual,More Videos
1604,18,C++,Loops,Medium,10,16,6,15,20,52,1,Reading/Writing,More Articles
1605,22,Data Science,Sorting Algorithms,Easy,12,44,27,12,57,23,3,Reading/Writing,More Articles
1606,19,Java,Loops,Medium,25,35,18,20,58,24,1,Reading/Writing,More Articles
1607,23,Data Science,OOP,Hard,50,9,22,10,69,12,4,Visual,More Videos
1608,24,Python,OOP,Easy,1,0,19,21,98,77,1,Kinesthetic,More Hands-On Exercises
1609,21,Python,OOP,Easy,57,10,53,10,36,91,5,Visual,More Videos
1610,24,C++,OOP,Easy,37,6,10,7,21,76,5,Visual,More Videos
1611,20,Data Science,OOP,Hard,28,9,14,11,95,1,4,Visual,More Videos
1612,23,Data Science,Sorting Algorithms,Easy,22,28,0,23,10,62,3,Reading/Writing,More Articles
1613,19,Python,Regression,Easy,38,3,54,9,37,63,3,Kinesthetic,More Hands-On Exercises
1614,22,Java,Regression,Easy,51,45,54,21,53,84,3,Kinesthetic,More Hands-On Exercises
1615,20,C++,Loops,Easy,17,22,24,12,82,15,1,Kinesthetic,More Hands-On Exercises
1616,21,Java,Data Visualization,Medium,57,32,16,25,21,12,5,Visual,More Videos
1617,18,Data Science,OOP,Hard,22,55,33,8,59,14,1,Reading/Writing,More Articles
1618,24,C++,Regression,Medium,2,0,19,16,81,100,1,Kinesthetic,More Hands-On Exercises
1619,22,Data Science,OOP,Medium,48,29,57,5,100,75,5,Kinesthetic,More Hands-On Exercises
1620,19,Python,Sorting Algorithms,Hard,32,20,48,12,31,46,2,Kinesthetic,More Hands-On Exercises
1621,25,Python,Data Visualization,Hard,11,23,56,29,80,68,4,Kinesthetic,More Hands-On Exercises
1622,24,C++,Data Visualization,Hard,21,36,14,21,41,60,3,Reading/Writing,More Articles
1623,25,Python,OOP,Medium,59,20,25,7,69,98,4,Visual,More Videos
1624,24,Java,Sorting Algorithms,Easy,5,10,42,17,99,40,1,Kinesthetic,More Hands-On Exercises
1625,23,Data Science,Sorting Algorithms,Easy,60,18,31,19,39,86,3,Visual,More Videos
1626,21,Java,OOP,Easy,43,51,23,24,53,67,4,Reading/Writing,More Articles
1627,20,Machine Learning,Regression,Easy,15,59,12,23,85,78,5,Reading/Writing,More Articles
1628,19,Python,Regression,Easy,19,5,31,25,68,69,5,Kinesthetic,More Hands-On Exercises
1629,24,Machine Learning,OOP,Easy,14,56,42,22,38,54,4,Reading/Writing,More Articles
1630,22,Java,Loops,Hard,54,14,60,12,18,11,1,Kinesthetic,More Hands-On Exercises
1631,24,Java,OOP,Hard,43,33,45,6,24,48,2,Kinesthetic,More Hands-On Exercises
1632,22,Python,Data Visualization,Easy,9,60,54,13,11,99,4,Reading/Writing,More Articles
1633,19,Java,Data Visualization,Medium,40,49,29,19,22,0,5,Reading/Writing,More Articles
1634,21,Data Science,Regression,Medium,45,51,58,23,93,38,1,Kinesthetic,More Hands-On Exercises
1635,20,Machine Learning,Regression,Hard,23,53,21,26,90,56,4,Reading/Writing,More Articles
1636,20,Python,Data Visualization,Easy,30,38,14,29,68,26,4,Reading/Writing,More Articles
1637,19,Python,Data Visualization,Medium,29,47,6,26,66,41,5,Reading/Writing,More Articles
1638,20,Data Science,Data Visualization,Hard,14,5,7,27,95,54,5,Visual,More Videos
1639,18,Python,Regression,Easy,50,38,10,17,37,71,3,Visual,More Videos
1640,18,C++,Sorting Algorithms,Hard,22,26,41,16,10,71,1,Kinesthetic,More Hands-On Exercises
1641,18,Machine Learning,Loops,Easy,25,53,7,25,97,59,4,Reading/Writing,More Articles
1642,20,C++,Data Visualization,Hard,5,9,18,12,10,55,5,Kinesthetic,More Hands-On Exercises
1643,19,Machine Learning,Sorting Algorithms,Easy,49,42,39,22,36,30,1,Visual,More Videos
1644,21,Java,Regression,Medium,57,33,11,7,18,30,3,Visual,More Videos
1645,20,Machine Learning,Regression,Easy,30,52,20,7,35,68,1,Reading/Writing,More Articles
1646,23,Data Science,Regression,Easy,25,58,36,30,75,61,5,Reading/Writing,More Articles
1647,18,Data Science,Loops,Medium,21,3,29,17,95,38,1,Kinesthetic,More Hands-On Exercises
1648,25,Data Science,OOP,Medium,30,31,36,18,62,89,2,Kinesthetic,More Hands-On Exercises
1649,20,Data Science,Sorting Algorithms,Easy,54,26,0,8,85,17,2,Visual,More Videos
1650,21,Python,Regression,Easy,57,12,17,20,62,22,5,Visual,More Videos
1651,22,Machine Learning,Data Visualization,Easy,59,35,19,22,99,32,3,Visual,More Videos
1652,20,Java,OOP,Hard,42,12,48,11,93,96,4,Kinesthetic,More Hands-On Exercises
1653,25,Data Science,Sorting Algorithms,Medium,1,13,34,6,39,22,5,Kinesthetic,More Hands-On Exercises
1654,18,C++,Regression,Easy,30,26,10,27,41,27,2,Visual,More Videos
1655,23,Data Science,Loops,Medium,52,27,31,23,23,65,4,Visual,More Videos
1656,23,C++,Loops,Easy,24,1,47,12,55,57,2,Kinesthetic,More Hands-On Exercises
1657,24,Machine Learning,Data Visualization,Medium,24,1,52,16,5,59,3,Kinesthetic,More Hands-On Exercises
1658,23,Python,Loops,Medium,50,8,47,30,55,19,1,Visual,More Videos
1659,23,Machine Learning,Regression,Easy,38,29,44,13,69,61,3,Kinesthetic,More Hands-On Exercises
1660,21,Python,Data Visualization,Easy,46,11,16,6,78,45,5,Visual,More Videos
1661,24,Python,OOP,Hard,24,9,13,9,36,57,3,Visual,More Videos
1662,24,Python,Data Visualization,Medium,49,38,36,18,54,75,4,Visual,More Videos
1663,18,Java,Regression,Medium,33,38,20,17,16,100,3,Reading/Writing,More Articles
1664,25,C++,Loops,Easy,18,53,40,11,25,34,1,Reading/Writing,More Articles
1665,20,C++,Regression,Easy,15,15,52,6,16,40,5,Kinesthetic,More Hands-On Exercises
1666,24,Data Science,OOP,Hard,50,23,2,20,40,50,1,Visual,More Videos
1667,19,Java,OOP,Easy,37,7,6,11,99,32,4,Visual,More Videos
1668,24,Data Science,OOP,Medium,6,21,11,11,44,85,2,Reading/Writing,More Articles
1669,20,Machine Learning,Regression,Easy,3,36,36,13,59,84,1,Reading/Writing,More Articles
1670,24,Data Science,Data Visualization,Easy,28,21,52,26,43,7,5,Kinesthetic,More Hands-On Exercises
1671,18,Machine Learning,OOP,Easy,2,10,23,15,13,64,1,Kinesthetic,More Hands-On Exercises
1672,23,Python,Loops,Medium,14,20,31,6,83,14,2,Kinesthetic,More Hands-On Exercises
1673,18,Python,Data Visualization,Medium,24,25,28,25,34,98,5,Kinesthetic,More Hands-On Exercises
1674,24,Data Science,Data Visualization,Hard,38,47,3,11,64,28,1,Reading/Writing,More Articles
1675,22,Data Science,Data Visualization,Hard,12,49,18,26,62,35,2,Reading/Writing,More Articles
1676,18,Python,Loops,Easy,38,23,53,9,2,43,1,Kinesthetic,More Hands-On Exercises
1677,23,Data Science,Sorting Algorithms,Hard,40,4,16,22,17,29,4,Visual,More Videos
1678,23,C++,Regression,Medium,26,45,14,12,79,83,4,Reading/Writing,More Articles
1679,18,Machine Learning,Data Visualization,Easy,12,0,14,17,45,38,2,Kinesthetic,More Hands-On Exercises
1680,18,Data Science,Regression,Hard,33,43,11,16,27,80,3,Reading/Writing,More Articles
1681,23,C++,Sorting Algorithms,Medium,16,42,12,10,97,52,3,Reading/Writing,More Articles
1682,19,Python,Sorting Algorithms,Easy,32,22,11,10,86,5,1,Visual,More Videos
1683,25,Machine Learning,Regression,Easy,40,6,48,25,51,19,5,Kinesthetic,More Hands-On Exercises
1684,19,Python,Data Visualization,Hard,15,18,19,14,0,24,1,Kinesthetic,More Hands-On Exercises
1685,23,C++,Regression,Hard,52,9,60,24,9,1,4,Kinesthetic,More Hands-On Exercises
1686,19,C++,Loops,Easy,7,18,56,12,20,66,1,Kinesthetic,More Hands-On Exercises
1687,21,Data Science,Loops,Medium,45,22,10,14,91,4,4,Visual,More Videos
1688,22,Java,Loops,Medium,26,52,6,28,57,92,3,Reading/Writing,More Articles
1689,24,Java,Data Visualization,Hard,20,39,35,20,81,17,4,Reading/Writing,More Articles
1690,22,Machine Learning,Loops,Medium,5,33,20,7,39,5,4,Reading/Writing,More Articles
1691,18,Java,Regression,Hard,56,24,14,30,61,23,3,Visual,More Videos
1692,21,Java,Regression,Hard,29,44,49,6,19,3,3,Kinesthetic,More Hands-On Exercises
1693,25,Machine Learning,Regression,Medium,52,25,45,29,7,29,5,Visual,More Videos
1694,18,Data Science,Data Visualization,Hard,13,34,1,10,6,6,5,Reading/Writing,More Articles
1695,21,Machine Learning,OOP,Medium,24,54,2,16,14,1,1,Reading/Writing,More Articles
1696,18,Python,OOP,Hard,39,28,26,21,3,0,1,Visual,More Videos
1697,22,Machine Learning,Loops,Hard,48,40,3,26,54,78,3,Visual,More Videos
1698,21,Machine Learning,Loops,Medium,39,41,48,23,74,40,4,Kinesthetic,More Hands-On Exercises
1699,23,Data Science,Sorting Algorithms,Hard,36,8,13,22,2,91,3,Visual,More Videos
1700,22,Data Science,Regression,Hard,54,21,13,15,77,45,4,Visual,More Videos
1701,19,C++,OOP,Easy,10,58,44,18,93,81,1,Reading/Writing,More Articles
1702,19,Data Science,Data Visualization,Hard,32,10,31,14,79,54,4,Visual,More Videos
1703,20,Machine Learning,Sorting Algorithms,Medium,41,11,12,18,66,52,2,Visual,More Videos
1704,21,Python,Regression,Medium,6,42,8,27,54,90,3,Reading/Writing,More Articles
1705,18,C++,Sorting Algorithms,Medium,59,0,2,26,95,90,3,Visual,More Videos
1706,20,Machine Learning,OOP,Medium,44,52,55,13,43,81,4,Kinesthetic,More Hands-On Exercises
1707,19,Machine Learning,OOP,Easy,9,1,52,24,89,58,4,Kinesthetic,More Hands-On Exercises
1708,18,Data Science,Data Visualization,Easy,48,27,30,18,78,36,2,Visual,More Videos
1709,22,Machine Learning,Sorting Algorithms,Hard,54,3,36,17,52,28,3,Visual,More Videos
1710,20,Java,Loops,Hard,40,13,15,27,25,82,4,Visual,More Videos
1711,19,Data Science,Sorting Algorithms,Easy,0,8,3,6,61,45,5,Reading/Writing,More Articles
1712,20,Data Science,Loops,Medium,49,56,54,23,10,9,5,Reading/Writing,More Articles
1713,25,Python,Loops,Easy,37,14,14,11,32,23,3,Visual,More Videos
1714,21,Python,Loops,Hard,38,47,33,10,54,29,3,Reading/Writing,More Articles
1715,21,Machine Learning,OOP,Easy,40,40,14,22,19,31,1,Visual,More Videos
1716,23,Java,Loops,Hard,25,51,56,23,26,67,1,Kinesthetic,More Hands-On Exercises
1717,25,Python,Regression,Hard,54,38,49,21,14,0,5,Visual,More Videos
1718,22,Data Science,Regression,Medium,24,18,21,19,77,34,3,Visual,More Videos
